content,publish_time,like_count,comment_count,platform,brand,product,campaign,source_type,risk_label,sentiment,sentiment_score,sentiment_confidence,topic_distribution,dominant_topic,topic_confidence
用了几天，用了早C晚A精华套装之后脸颊刺痛泛红，严重辣脸，第二天还起了小疹子。我是油敏皮，旗舰店买的，空瓶半瓶后，后续上妆状态变化很大。,2026-05-30 05:59:00,233,25,小红书,竞品A,早C晚A精华套装,敏感肌种草,电商评价,价格价值争议,negative,-1.0,1.0,[0.02966278 0.88155078 0.0292865  0.02963399 0.02986594],1,0.8815507840060337
说实话，这次早C晚A精华套装真的好用，质地清爽不黏，早上上妆也不搓泥，已经准备回购。还会继续观察。我是混油皮，旗舰店买的，刚上脸10分钟，这个点对敏感肌很关键。,2026-05-30 06:23:00,60,9,抖音,竞品C,早C晚A精华套装,新品上市,用户评论,正向口碑,positive,0.5,0.8,[0.02701815 0.027205   0.02679462 0.89081325 0.02816898],3,0.8908132506083983
说实话，温和洁面乳肤感还可以，但功效需要再观察，暂时没有特别惊喜。还会继续观察。我是干敏皮，朋友推荐后购买，用了1周，大促期间看到很多类似反馈。,2026-05-28 11:52:00,32,3,微博,NewBrand,温和洁面乳,敏感肌种草,短视频评论,中性观察,neutral,-0.25,0.55,[0.02758245 0.02760957 0.02719879 0.0272456  0.89036358],4,0.8903635849538932
保湿和提亮都比较自然，不是那种立刻假白的效果。我是混油皮，大促囤货，连续用了3天，后续上妆状态变化很大。,2026-05-24 15:14:00,88,3,B站,NewBrand,舒缓保湿面膜,达人测评,电商评价,正向口碑,positive,1.0,1.0,[0.87790022 0.03056516 0.03035657 0.03052085 0.0306572 ],0,0.8779002151294582
达人笔记全在夸，评论区却很多人说刺激，品牌是不是控评了。不建议盲买。我是沙漠干皮，大促囤货，空瓶半瓶后，鼻翼和脸颊反应最明显。,2026-05-25 13:02:00,47,7,B站,NewBrand,屏障修护面霜,618大促,达人笔记,产品质量风险,negative,-1.0,1.0,[0.0285415  0.02859079 0.02847356 0.88577055 0.0286236 ],3,0.8857705538633664
说实话，竞品最近也在推类似概念，想看更真实的横评对比。还会继续观察。我是外油内干，直播间入手，空瓶半瓶后，后续上妆状态变化很大。,2026-05-29 21:43:00,21,9,天猫评价,NewBrand,温和洁面乳,夏季修护专题,话题讨论,中性观察,neutral,0.0,0.5,[0.02918277 0.02901838 0.45932118 0.02911838 0.45335928],2,0.4593211813971947
测评后感觉，客服回复速度还行，但对过敏问题的解释比较模板化。还会继续观察。我是油敏皮，旗舰店买的，早晚用了4天，后续上妆状态变化很大。,2026-05-27 11:52:00,26,1,天猫评价,竞品B,屏障修护面霜,618大促,电商评价,中性观察,negative,-1.0,1.0,[0.02913155 0.88428276 0.02858276 0.02885155 0.02915139],1,0.8842827610461249
姐妹们，客服回复速度还行，但对过敏问题的解释比较模板化。我是正常偏干，小样试用后入正装，连续用了3天，大促期间看到很多类似反馈。,2026-05-31 16:22:00,81,10,抖音,竞品B,早C晚A精华套装,夏季修护专题,话题讨论,中性观察,negative,-1.0,1.0,[0.02806478 0.8883197  0.02773048 0.02775167 0.02813337],1,0.8883196955657081
用了几天，竞品A这次活动力度一般，赠品多但主品价格没有太大优势。还会继续观察。我是油敏皮，朋友推荐后购买，刚上脸10分钟，鼻翼和脸颊反应最明显。,2026-06-01 00:07:00,2,1,B站,竞品A,舒缓保湿面膜,新品上市,话题讨论,中性观察,neutral,0.0,0.5,[0.02649865 0.02642538 0.02629706 0.02655358 0.89422533],4,0.8942253273921497
连续用了一周，早C晚A精华套装对换季干燥有改善，修护感很明显。还会继续观察。我是痘肌，大促囤货，用了2次，评论区反馈分化很明显。,2026-05-31 15:23:00,65,4,抖音,NewBrand,早C晚A精华套装,敏感肌种草,话题讨论,正向口碑,positive,1.0,1.0,[0.03071018 0.87665261 0.03072183 0.03080615 0.03110923],1,0.876652613242547
用了几天，这次光感修护精华液真的好用，质地清爽不黏，早上上妆也不搓泥，已经准备回购。大家怎么看？我是油敏皮，朋友推荐后购买，连续用了3天，大促期间看到很多类似反馈。,2026-05-31 08:51:00,62,6,抖音,NewBrand,光感修护精华液,夏季修护专题,短视频评论,正向口碑,positive,0.625,0.925,[0.02575694 0.02603573 0.02524655 0.66495515 0.25800563],3,0.664955150603357
姐妹们，竞品A这次活动力度一般，赠品多但主品价格没有太大优势。希望品牌给个明确说明。我是外油内干，大促囤货，刚上脸10分钟，后续上妆状态变化很大。,2026-05-30 06:05:00,32,15,微博,竞品A,光感修护精华液,618大促,达人笔记,中性观察,negative,-1.5,1.0,[0.02682491 0.02657419 0.0264648  0.02655972 0.89357638],4,0.8935763820054393
买的套装里小样快过期，包装还压坏了，活动体验很糟糕。还会继续观察。我是干敏皮，朋友推荐后购买，连续用了3天，评论区反馈分化很明显。,2026-05-29 07:28:00,98,34,抖音,NewBrand,舒缓保湿面膜,夏季修护专题,电商评价,广告承诺争议,negative,-1.5,1.0,[0.02855178 0.02861992 0.02852943 0.02858898 0.88570989],4,0.885709885654384
用了几天，看到很多人反馈刺痛，也有人说好用，感觉和肤质关系很大。不建议盲买。我是正常偏干，小样试用后入正装，空瓶半瓶后，希望品牌补充适用人群说明。,2026-05-31 20:14:00,54,2,微博,NewBrand,光感修护精华液,夏季修护专题,达人笔记,中性观察,negative,-1.0,1.0,[0.89667893 0.02583323 0.02577373 0.02590505 0.02580906],0,0.8966789317047155
用了几天，活动价还可以，套装搭配合理，适合第一次尝试这个系列。还会继续观察。我是痘肌，小样试用后入正装，刚上脸10分钟，希望品牌补充适用人群说明。,2026-05-29 07:04:00,41,1,抖音,竞品B,舒缓保湿面膜,达人测评,用户评论,正向口碑,positive,1.0,1.0,[0.02682616 0.02672336 0.02674113 0.02663301 0.89307634],4,0.8930763439637385
用了几天，NewBrand这波新品包装和肤感都比以前细腻，吸收快，味道也克制。我是沙漠干皮，小样试用后入正装，空瓶半瓶后，和同价位竞品对比差异明显。,2026-05-25 04:36:00,193,2,微博,NewBrand,屏障修护面霜,新品上市,用户评论,正向口碑,positive,1.0,1.0,[0.02664338 0.02661336 0.02677531 0.02670715 0.8932608 ],4,0.8932607975466162
价格比竞品贵一截，但效果没有宣传那么夸张，感觉被种草文骗了。我是沙漠干皮，大促囤货，用了2次，鼻翼和脸颊反应最明显。,2026-05-29 05:04:00,108,4,京东评价,NewBrand,舒缓保湿面膜,新品上市,话题讨论,价格价值争议,neutral,0.0,0.5,[0.03012067 0.03016525 0.03013201 0.87944436 0.03013772],3,0.8794443551326063
用了几天，用了光感修护精华液之后脸颊刺痛泛红，严重辣脸，第二天还起了小疹子。还会继续观察。我是油敏皮，大促囤货，用了2次，这个点对敏感肌很关键。,2026-05-24 13:51:00,129,41,微博,竞品B,光感修护精华液,达人测评,短视频评论,产品质量风险,negative,-0.5,0.8,[0.02878535 0.88440803 0.02889597 0.0288367  0.02907396],1,0.8844080280931692
用了几天，保湿和提亮都比较自然，不是那种立刻假白的效果。我是屏障受损肌，小样试用后入正装，用了1周，评论区反馈分化很明显。,2026-05-27 07:44:00,63,6,微博,竞品C,早C晚A精华套装,夏季修护专题,达人笔记,正向口碑,positive,1.0,1.0,[0.88428739 0.0289095  0.02876979 0.02907936 0.02895395],0,0.8842873907928692
测评后感觉，买的套装里小样快过期，包装还压坏了，活动体验很糟糕。还会继续观察。我是屏障受损肌，大促囤货，空瓶半瓶后，评论区反馈分化很明显。,2026-05-31 13:26:00,54,12,抖音,竞品B,舒缓保湿面膜,敏感肌种草,话题讨论,达人内容质疑,negative,-1.5,1.0,[0.02711945 0.02704575 0.02698163 0.02716142 0.89169175],4,0.8916917536522799
测评后感觉，看到很多人反馈刺痛，也有人说好用，感觉和肤质关系很大。我是外油内干，小样试用后入正装，用了1周，客服回复会直接影响我是否复购。,2026-05-25 18:44:00,27,11,微博,NewBrand,光感修护精华液,618大促,电商评价,中性观察,negative,-1.0,1.0,[0.89020995 0.02752274 0.0273145  0.02746177 0.02749105],0,0.8902099488278123
用了几天，竞品最近也在推类似概念，想看更真实的横评对比。我是油敏皮，小样试用后入正装，用了1周，评论区反馈分化很明显。,2026-05-26 14:38:00,67,5,京东评价,竞品B,早C晚A精华套装,达人测评,电商评价,中性观察,neutral,0.0,0.5,[0.03121096 0.03122588 0.87483996 0.03143755 0.03128566],2,0.8748399607299282
用了几天，保湿和提亮都比较自然，不是那种立刻假白的效果。还会继续观察。我是干敏皮，直播间入手，早晚用了4天，客服回复会直接影响我是否复购。,2026-05-25 13:37:00,58,1,抖音,竞品A,光感修护精华液,618大促,电商评价,正向口碑,positive,1.0,1.0,[0.89275858 0.02689572 0.0267976  0.026767   0.0267811 ],0,0.892758577951808
测评后感觉，买的套装里小样快过期，包装还压坏了，活动体验很糟糕。大家怎么看？我是外油内干，朋友推荐后购买，用了2次，后续上妆状态变化很大。,2026-05-27 08:14:00,50,9,小红书,NewBrand,舒缓保湿面膜,618大促,话题讨论,售后体验不满,negative,-1.5,1.0,[0.02936402 0.02920119 0.02901426 0.02936671 0.88305381],4,0.8830538140860191
姐妹们，光感修护精华液肤感还可以，但功效需要再观察，暂时没有特别惊喜。大家怎么看？我是屏障受损肌，小样试用后入正装，刚上脸10分钟，大促期间看到很多类似反馈。,2026-05-28 00:38:00,6,5,B站,NewBrand,光感修护精华液,敏感肌种草,用户评论,中性观察,neutral,-0.25,0.55,[0.02523685 0.02584769 0.02515287 0.02529631 0.89846628],4,0.8984662845119606
质地看着高级，上脸却搓泥，后续上妆完全不服帖，踩雷。不建议盲买。我是混油皮，小样试用后入正装，用了1周，客服回复会直接影响我是否复购。,2026-05-31 08:23:00,235,25,微博,竞品B,温和洁面乳,达人测评,话题讨论,售后体验不满,neutral,0.0,0.5,[0.88540841 0.0287293  0.02851525 0.02867222 0.02867482],0,0.8854084086869022
用了几天，NewBrand广告说温和修护，但我用完明显过敏，这种宣传太离谱。不建议盲买。我是干敏皮，小样试用后入正装，空瓶半瓶后，大促期间看到很多类似反馈。,2026-05-29 22:24:00,143,15,B站,NewBrand,屏障修护面霜,新品上市,短视频评论,广告承诺争议,neutral,-0.125,0.425,[0.02617003 0.89331588 0.02626383 0.02745851 0.02679175],1,0.8933158800005334
姐妹们，竞品最近也在推类似概念，想看更真实的横评对比。还会继续观察。我是油敏皮，小样试用后入正装，刚上脸10分钟，评论区反馈分化很明显。,2026-05-27 03:58:00,2,18,微博,竞品B,早C晚A精华套装,新品上市,电商评价,中性观察,neutral,0.0,0.5,[0.0274832  0.02748949 0.88998638 0.02741726 0.02762367],2,0.8899863783597337
用了几天，保湿和提亮都比较自然，不是那种立刻假白的效果。大家怎么看？我是混油皮，直播间入手，空瓶半瓶后，和同价位竞品对比差异明显。,2026-05-26 17:10:00,34,5,抖音,NewBrand,温和洁面乳,达人测评,达人笔记,正向口碑,positive,1.0,1.0,[0.88763912 0.02809943 0.02806234 0.02807682 0.02812229],0,0.8876391238269119
测评后感觉，NewBrand这次活动力度一般，赠品多但主品价格没有太大优势。大家怎么看？我是沙漠干皮，直播间入手，刚上脸10分钟，评论区反馈分化很明显。,2026-05-26 09:39:00,61,7,京东评价,NewBrand,早C晚A精华套装,夏季修护专题,短视频评论,中性观察,neutral,0.0,0.5,[0.02699555 0.02697545 0.02683563 0.02700091 0.89219246],4,0.8921924572105964
温和洁面乳肤感还可以，但功效需要再观察，暂时没有特别惊喜。希望品牌给个明确说明。我是痘肌，朋友推荐后购买，连续用了3天，客服回复会直接影响我是否复购。,2026-05-30 16:06:00,101,9,微博,竞品B,温和洁面乳,夏季修护专题,短视频评论,中性观察,neutral,0.167,0.467,[0.02752533 0.02748905 0.02689876 0.02714184 0.89094502],4,0.8909450200071191
活动价还可以，套装搭配合理，适合第一次尝试这个系列。我是沙漠干皮，旗舰店买的，早晚用了4天，希望品牌补充适用人群说明。,2026-05-31 07:18:00,92,7,天猫评价,竞品B,早C晚A精华套装,618大促,达人笔记,正向口碑,positive,1.0,1.0,[0.03083403 0.03099879 0.03066288 0.03095282 0.87655148],4,0.8765514760269492
姐妹们，活动价还可以，套装搭配合理，适合第一次尝试这个系列。不建议盲买。我是屏障受损肌，达人链接下单，用了2次，大促期间看到很多类似反馈。,2026-05-25 06:02:00,5,17,京东评价,NewBrand,舒缓保湿面膜,夏季修护专题,达人笔记,正向口碑,positive,1.0,1.0,[0.02802762 0.02803472 0.02780551 0.0279085  0.88822365],4,0.8882236531430119
包装设计挺好看，但更关心长期使用后的稳定性。不建议盲买。我是沙漠干皮，大促囤货，空瓶半瓶后，和同价位竞品对比差异明显。,2026-05-26 19:56:00,42,2,小红书,NewBrand,屏障修护面霜,敏感肌种草,达人笔记,中性观察,neutral,0.0,0.5,[0.02897067 0.0290936  0.88274948 0.0298772  0.02930905],2,0.8827494783999816
达人测评没有夸张，实际使用确实温和，油皮也能接受。希望品牌给个明确说明。我是外油内干，大促囤货，早晚用了4天，客服回复会直接影响我是否复购。,2026-06-01 05:42:00,61,5,微博,NewBrand,光感修护精华液,达人测评,话题讨论,正向口碑,neutral,-0.25,0.55,[0.89057326 0.02746604 0.02720703 0.02737794 0.02737574],0,0.8905732598927204
保湿和提亮都比较自然，不是那种立刻假白的效果。希望品牌给个明确说明。我是外油内干，小样试用后入正装，刚上脸10分钟，鼻翼和脸颊反应最明显。,2026-05-25 23:27:00,9,1,微博,NewBrand,屏障修护面霜,敏感肌种草,话题讨论,正向口碑,positive,0.333,0.633,[0.89574408 0.02606655 0.02592208 0.02620406 0.02606323],0,0.8957440787994376
说实话，客服解释成分很专业，售后响应也快，这点比竞品体验好。大家怎么看？我是油敏皮，小样试用后入正装，用了1周，这个点对敏感肌很关键。,2026-05-31 07:57:00,21,0,天猫评价,NewBrand,早C晚A精华套装,达人测评,短视频评论,正向口碑,positive,1.5,1.0,[0.03008998 0.87955712 0.03001596 0.03014286 0.03019408],1,0.8795571205833893
保湿和提亮都比较自然，不是那种立刻假白的效果。我是混油皮，旗舰店买的，用了2次，这个点对敏感肌很关键。,2026-05-28 18:32:00,112,16,微博,竞品A,温和洁面乳,618大促,达人笔记,正向口碑,positive,1.0,1.0,[0.86340901 0.03408609 0.03400425 0.03415712 0.03434353],0,0.8634090120592598
